,time,delay,route_replannings
0,2.4000000000000004,3151.98565425448,35
1,2.4000000000000004,1032.3089061986288,26
2,4.200000000000001,3157.9948571226532,38
3,6.6,5060.665996630437,65
4,13.799999999999995,1286.4150987380074,20
5,24.600000000000016,4609.454348000524,48
6,30.00000000000003,60.69554581444795,0
7,30.60000000000003,4519.343868939189,52
8,31.800000000000033,437.6411186889818,12
9,37.200000000000045,4238.549681153105,60
10,41.400000000000055,5705.482324651433,72
11,46.20000000000007,4751.380781035327,63
12,52.80000000000008,432.17360961924487,10
13,54.000000000000085,602.7085892423604,14
14,59.4000000000001,2411.2482309269462,32
15,67.20000000000007,4829.729630082701,54
16,67.20000000000007,335.0810637037042,6
17,68.40000000000006,1211.2186834466347,30
18,70.20000000000005,719.9767990798738,19
19,72.60000000000002,4388.29624975369,38
20,82.79999999999993,1478.8025618223319,31
21,98.99999999999977,812.7701003131856,11
22,99.59999999999977,1616.96953241767,41
23,103.19999999999973,4346.091443200528,42
24,123.59999999999954,98.70969014764428,3
25,124.79999999999953,773.6356331473376,17
26,125.39999999999952,176.81951055703698,1
27,131.99999999999946,1137.0896918706758,17
28,132.59999999999945,206.63109059226585,6
29,136.19999999999942,3351.770948690484,33
30,137.3999999999994,3733.5695591081862,55
31,143.39999999999935,656.7221334975949,21
32,145.79999999999933,191.5701196729421,7
33,149.3999999999993,675.1091986827355,21
34,149.3999999999993,184.59655973054404,8
35,154.19999999999925,4952.19748170188,61
36,154.19999999999925,719.6802344569261,16
37,159.5999999999992,4507.070727912249,50
38,160.1999999999992,4381.916582443168,44
39,160.7999999999992,3374.789212503138,43
40,161.99999999999918,5353.574915977,87
41,176.99999999999903,1052.4049410452624,17
42,182.39999999999898,3152.279247658487,45
43,184.79999999999896,873.5182856822719,6
44,185.99999999999895,177.02077853350625,4
45,187.79999999999893,35.42703996032674,1
46,190.1999999999989,4178.506039221445,38
47,205.79999999999876,206.97701338412082,6
48,206.99999999999875,4755.700417331958,66
49,215.39999999999867,4386.592729177783,47
50,219.59999999999863,1302.550423810495,31
51,223.1999999999986,338.113226704616,12
52,230.39999999999853,4920.719150480229,54
53,235.19999999999848,5275.30309990917,74
54,241.79999999999842,177.20836364553725,0
55,245.99999999999838,452.34568361319907,17
56,250.19999999999834,559.3157385998669,7
57,256.7999999999983,5386.663250695531,62
58,265.1999999999986,312.7486964170379,6
59,268.79999999999876,408.44549784002254,11
60,271.19999999999885,706.2098227150982,19
61,271.7999999999989,92.57894937977497,1
62,292.19999999999965,1188.505400440077,27
63,292.79999999999967,5104.181243566258,77
64,295.7999999999998,972.7550371979094,26
65,305.40000000000015,1630.2448462575444,14
66,312.0000000000004,4545.93219291308,50
67,312.6000000000004,929.1207349006478,17
68,321.00000000000074,1603.0836713579354,40
69,322.8000000000008,4648.890300260536,62
70,325.8000000000009,4080.474262304948,35
71,326.40000000000094,904.076791316831,7
72,329.40000000000106,5380.754320968176,79
73,330.0000000000011,6599.802397277091,87
74,353.40000000000197,5399.191849997728,71
75,354.000000000002,644.5895299620635,14
76,360.0000000000022,4796.9795590376825,70
77,366.00000000000244,4441.20103356218,52
78,366.00000000000244,480.5056818305768,12
79,367.8000000000025,978.5814331302751,29
80,369.6000000000026,673.9029436662339,21
81,370.8000000000026,3228.993277092665,35
82,384.60000000000315,4397.375108501935,47
83,387.00000000000324,5186.85262812763,74
84,388.2000000000033,152.6272542521103,8
85,391.8000000000034,2225.241293600631,44
86,393.00000000000347,5038.128223956682,52
87,395.40000000000356,4555.54187013768,48
88,401.4000000000038,5344.3674671124845,76
89,408.00000000000404,672.4141801719023,12
90,409.2000000000041,172.62012994467648,5
91,409.8000000000041,284.4952097391923,2
92,415.80000000000433,4401.482415363088,43
93,417.0000000000044,4934.363275600964,42
94,418.80000000000445,504.06476409125526,18
95,427.20000000000476,2661.9841879158303,39
96,429.60000000000485,573.7532000168612,8
97,430.2000000000049,6619.6721229744635,101
98,436.8000000000051,4337.281443042294,44
99,444.6000000000054,4650.2077007623775,45
100,459.600000000006,525.630254486842,10
101,460.200000000006,167.7382978487086,5
102,462.0000000000061,393.22908847086876,11
103,463.2000000000061,670.6833892493155,15
104,475.8000000000066,5839.424583114484,82
105,477.00000000000665,5236.258432746719,65
106,478.2000000000067,4795.77971995451,69
107,479.40000000000674,58.928722585505284,1
108,480.6000000000068,1109.572232652969,14
109,481.80000000000683,1183.648835497578,30
110,481.80000000000683,836.1276850045772,13
111,504.0000000000077,531.3367751772258,12
112,520.8000000000083,173.50686302265547,3
113,530.4000000000086,744.7135176939571,15
114,533.4000000000087,1442.2712639724484,22
115,535.8000000000088,50.11953154146613,1
116,540.000000000009,5602.042325908768,75
117,543.0000000000091,4376.995724066083,47
118,550.8000000000094,5257.6365647269795,62
119,551.4000000000094,5531.281216458332,74
120,551.4000000000094,4859.5937316775635,67
121,551.4000000000094,918.4412660156233,21
122,552.6000000000095,4406.420737664976,37
123,555.6000000000096,1348.5260478841292,23
124,556.2000000000096,485.3126358813194,13
125,568.20000000001,5425.18330524193,72
126,581.4000000000106,4413.837774512412,43
127,587.4000000000108,5106.085190196388,77
128,591.6000000000109,5450.5789557513135,80
129,591.6000000000109,5254.161508406221,67
130,591.6000000000109,173.52329093523636,6
131,592.200000000011,979.3217207718031,19
132,594.600000000011,1014.7374648907628,24
133,599.4000000000112,550.6239160245685,10
134,601.2000000000113,4259.960460932375,37
135,605.4000000000115,5603.6886892434795,82
136,615.0000000000118,1748.2808814807777,27
137,615.0000000000118,900.2634429172471,27
138,618.0000000000119,578.5331963611557,13
139,641.4000000000128,5150.568775018694,52
140,651.6000000000132,351.52376997774036,10
141,652.2000000000132,4450.912894969145,48
142,673.200000000014,1576.851432420297,25
143,674.4000000000141,4665.764726284374,61
144,679.8000000000143,4378.729682281413,44
145,684.6000000000145,160.4509367870707,0
146,696.0000000000149,191.44022806459094,6
147,700.200000000015,5078.450736291608,70
148,700.8000000000151,447.0311689315496,2
149,714.6000000000156,5682.9134774669055,76
150,723.6000000000159,5233.100280292436,76
151,724.200000000016,5284.752264830712,71
152,731.4000000000162,183.32788847831506,4
153,738.0000000000165,5588.854764154397,83
154,739.2000000000165,935.1792431229142,18
155,757.2000000000172,5668.3036648057005,81
156,759.0000000000173,4972.927069263241,75
157,761.4000000000174,122.50018299962665,8
158,765.6000000000175,4790.164975343445,73
159,766.8000000000176,171.23314991078848,4
160,770.4000000000177,1234.8631189709072,20
161,775.2000000000179,5675.454812215914,86
162,781.8000000000181,903.3692204091533,18
163,783.0000000000182,459.9784950380134,10
164,787.8000000000184,5003.254620341911,69
165,795.6000000000187,476.8498870743317,9
166,799.2000000000188,4572.659750830454,46
167,804.600000000019,198.74303053491246,9
168,807.0000000000191,4307.747154864655,39
169,816.6000000000195,5616.039080784229,74
170,816.6000000000195,5157.635881132854,74
171,820.8000000000196,4342.587498001097,49
172,827.4000000000199,4295.586882700603,37
173,838.2000000000203,960.7676172397704,24
174,841.2000000000204,637.3281346361504,17
175,848.4000000000207,4220.4935853735715,38
176,849.0000000000207,2867.174200477997,41
177,853.2000000000209,3054.634565938204,34
178,853.2000000000209,1693.540078635168,41
179,854.4000000000209,4623.813744261536,42
180,859.8000000000211,3.908403336200979,0
181,867.0000000000214,4448.845154386994,40
182,879.6000000000219,5017.498405145266,68
183,884.400000000022,5743.010404624408,70
184,891.0000000000223,4906.895014256681,49
185,894.0000000000224,4808.570996673072,67
186,898.8000000000226,4224.1271104947955,37
187,908.4000000000229,4470.326085426328,47
188,913.8000000000231,4264.462609949501,50
189,914.4000000000232,3787.010309953558,39
190,941.4000000000242,2670.4692356121336,41
191,946.2000000000244,574.8901675778166,15
192,948.6000000000245,91.67609313168208,2
193,951.6000000000246,1257.89594031625,17
194,964.8000000000251,4765.045320375461,44
195,967.8000000000252,1032.883427767351,20
196,976.2000000000255,1325.5307093875372,31
197,981.0000000000257,363.6960060801894,7
198,983.4000000000258,1351.1228081868294,36
199,987.0000000000259,4577.960240288008,60
200,1006.2000000000266,1130.8901249021976,17
201,1039.800000000025,1714.6048667071495,24
202,1041.6000000000247,5273.9471211481405,59
203,1047.6000000000238,2853.51274456393,50
204,1051.2000000000232,84.8088224623545,2
205,1063.2000000000214,196.29819379018593,3
206,1065.0000000000211,310.2850940164583,5
207,1076.4000000000194,4320.226229847948,38
208,1080.0000000000189,4555.51343546588,47
209,1085.400000000018,4676.351264880777,68
