,time,delay,route_replannings
0,6.0,71.60846187382242,1
1,6.6,69.48569631351434,0
2,13.799999999999995,482.9706995138484,2
3,15.599999999999994,437.2775767472385,2
4,33.60000000000004,466.33454381697425,2
5,49.200000000000074,65.27071365890497,0
6,49.800000000000075,150.106116492154,1
7,58.200000000000095,91.90210970106835,1
8,69.00000000000006,71.21112381474235,0
9,72.60000000000002,597.0242642389273,2
10,73.20000000000002,72.45299828369443,0
11,77.99999999999997,434.8874186189038,1
12,101.39999999999975,105.09864378602879,0
13,104.99999999999972,223.3508967431364,1
14,107.3999999999997,228.4152011310208,2
15,116.39999999999961,156.56659688847554,0
16,121.19999999999956,89.43551985955946,0
17,124.79999999999953,217.82888309741094,1
18,127.1999999999995,342.78135426510994,2
19,130.79999999999947,68.60451589637591,0
20,134.99999999999943,47.3622321687414,0
21,136.19999999999942,269.50743202626086,0
22,143.99999999999935,562.1848932480051,2
23,145.79999999999933,49.615993113994875,0
24,146.99999999999932,284.37538592498686,0
25,149.9999999999993,453.794120145791,1
26,149.9999999999993,122.99582594482993,0
27,151.19999999999928,304.33603076249165,0
28,152.99999999999926,390.18229472185715,2
29,153.59999999999926,103.86841072358804,0
30,157.79999999999922,531.665204102976,2
31,171.59999999999908,30.502020163552544,0
32,173.99999999999906,384.00124165675277,1
33,174.59999999999906,289.66049401934913,1
34,178.79999999999902,260.60939808431453,2
35,185.99999999999895,125.57303338941733,0
36,188.39999999999893,293.0316173371972,1
37,201.5999999999988,245.67500585217886,0
38,221.9999999999986,87.91613051583329,0
39,225.59999999999857,17.883689544775464,0
40,226.79999999999856,273.84260245120026,2
41,231.59999999999852,202.1220597233086,2
42,249.59999999999835,47.69619742525947,0
43,257.39999999999833,376.2217719503757,0
44,275.99999999999903,141.58939108420458,0
45,321.00000000000074,311.9753581209876,0
46,325.8000000000009,98.36263399652663,1
47,333.0000000000012,374.96016526273263,1
48,348.6000000000018,335.0108011481881,1
49,348.6000000000018,344.905173482087,2
50,349.80000000000183,361.83830313017563,3
51,353.40000000000197,49.68715906163618,0
52,358.20000000000215,44.086301291634584,1
53,358.80000000000217,80.80063559710968,0
54,367.2000000000025,305.54954776987285,1
55,367.8000000000025,31.987144610613626,0
56,375.0000000000028,108.55601229943264,1
57,378.6000000000029,215.41927070885225,1
58,382.8000000000031,261.7351941267683,0
59,384.60000000000315,361.5255339369231,2
60,385.8000000000032,213.34289154087503,1
61,396.0000000000036,360.57957695094285,1
62,413.40000000000424,297.1997164124968,3
63,414.00000000000426,17.728390397376437,0
64,417.6000000000044,350.4546764603656,1
65,420.0000000000045,267.9389609590364,0
66,440.40000000000526,19.19026486953297,0
67,446.4000000000055,187.84291843357857,0
68,461.40000000000606,290.5727707367574,2
69,463.80000000000615,137.7547245740712,0
70,468.60000000000633,275.09234582788304,0
71,475.8000000000066,209.05555230026266,0
72,477.6000000000067,245.51609780660874,0
73,494.4000000000073,78.21703330987577,0
74,504.0000000000077,65.67838525347491,0
75,512.4000000000079,270.47175719719627,2
76,526.2000000000085,289.87797132377716,0
77,528.6000000000085,144.45504247000338,0
78,530.4000000000086,263.01797935542305,0
79,531.6000000000087,308.918854927354,0
80,540.000000000009,177.39271495846896,0
81,543.0000000000091,232.16004669808666,2
82,546.0000000000092,386.81756747151496,2
83,553.2000000000095,180.36231398465821,0
84,568.20000000001,234.84574084233884,0
85,570.0000000000101,263.3966459806269,0
86,579.6000000000105,261.05482680128944,1
87,583.2000000000106,419.9153755384317,2
88,588.0000000000108,151.77734592464873,0
89,602.4000000000113,274.0108801822827,1
90,603.0000000000114,217.41207517624582,2
91,607.2000000000115,249.90815709857293,0
92,609.0000000000116,403.6927413867772,2
93,611.4000000000117,51.738094485511766,0
94,616.8000000000119,370.0370378814106,2
95,621.000000000012,513.0666823270008,1
96,634.8000000000126,128.35272883325172,1
97,639.0000000000127,273.3690409630454,1
98,643.2000000000129,214.44596197439773,0
99,645.600000000013,413.1897976542482,1
100,651.0000000000132,95.83787093847081,1
101,661.8000000000136,111.70518562063023,1
102,662.4000000000136,104.08744833706254,0
103,675.6000000000141,199.06692657280468,0
104,685.8000000000145,166.03958847132975,0
105,705.0000000000152,252.01064445913886,3
106,706.2000000000153,167.16014100935632,0
107,706.2000000000153,197.35143668974194,1
108,726.600000000016,105.52833425762651,0
109,737.4000000000165,237.93352389005463,1
110,738.0000000000165,385.1600377097095,0
111,751.200000000017,256.14621556319685,0
112,754.8000000000171,201.39712792418965,1
113,763.2000000000174,226.5390150285225,1
114,765.0000000000175,203.49911669841947,1
115,769.2000000000177,356.9312175132691,0
116,775.2000000000179,332.4575989290348,1
117,775.8000000000179,324.500705183548,0
118,785.4000000000183,177.6060564215187,0
119,786.0000000000183,289.5107611997891,3
120,796.8000000000187,119.71937119483732,0
121,798.0000000000188,420.03123057095945,2
122,802.8000000000189,373.67620247786937,0
123,811.2000000000193,84.38772701983174,0
124,817.8000000000195,53.14519026842774,0
125,822.6000000000197,282.2876364870204,1
126,828.6000000000199,205.21914618513756,1
127,831.00000000002,272.0063979407393,2
128,843.0000000000205,92.00996176212772,0
129,843.0000000000205,42.45296862999372,0
130,863.4000000000212,207.12431947637356,0
131,867.0000000000214,180.92033042949845,1
132,867.6000000000214,219.52129796130214,1
133,875.4000000000217,226.57557282584474,1
134,882.0000000000219,210.67392194487627,0
135,887.4000000000221,253.58943542503937,1
136,888.0000000000222,87.85723348945373,0
137,891.6000000000223,203.63734030835417,0
138,892.8000000000224,278.91680024689265,1
139,901.2000000000227,83.5634619440142,0
140,907.8000000000229,191.03149413302788,0
141,916.8000000000233,166.82570563655236,0
142,917.4000000000233,188.30039586675355,0
143,923.4000000000235,108.10170129253768,0
144,929.4000000000237,166.86122516450888,0
145,939.0000000000241,290.92129109810446,2
146,945.0000000000243,204.7888729298121,2
147,970.8000000000253,199.66532551532669,0
148,970.8000000000253,104.80874793229887,1
149,974.4000000000254,369.6133925664187,0
150,981.0000000000257,232.2274929192261,0
151,990.6000000000261,78.62089764700536,0
152,998.4000000000264,323.72867399988456,1
153,1002.0000000000265,53.222730171644486,0
154,1018.2000000000271,146.7194928537561,1
155,1024.8000000000272,197.21215246877767,0
156,1026.000000000027,156.76267489178144,0
157,1038.6000000000251,63.06975872321908,1
158,1039.200000000025,103.85365395154099,0
159,1039.800000000025,275.7544075386602,0
160,1041.6000000000247,151.09277551900885,0
161,1047.6000000000238,207.66630260601704,0
162,1048.8000000000236,90.92494730249643,0
163,1082.4000000000185,120.50753566795461,0
164,1084.8000000000181,403.56212803125226,2
165,1087.8000000000177,161.8791611897111,1
166,1089.6000000000174,344.5877575208053,1
167,1091.4000000000171,74.90599103929691,0
168,1103.4000000000153,143.10692217775727,1
169,1104.6000000000151,28.42061065579874,0
170,1128.0000000000116,234.62508897748955,0
171,1141.2000000000096,126.47613111113537,0
172,1145.400000000009,140.62920429696183,0
173,1149.6000000000083,85.18093817820026,0
174,1150.8000000000081,130.52059251097046,1
175,1151.400000000008,324.4227652518789,2
176,1152.000000000008,50.973309806912994,0
177,1162.8000000000063,237.3784919246246,1
178,1165.200000000006,260.3043775660145,2
179,1171.200000000005,214.0747376961889,1
180,1173.6000000000047,72.49536034751574,1
181,1174.8000000000045,297.31635045629434,1
182,1183.8000000000031,239.51527903178112,2
183,1197.600000000001,259.01405297800653,4
184,1197.600000000001,56.3644765143826,1
185,1223.999999999997,120.49879775253191,0
186,1225.1999999999969,97.43048112352915,0
187,1226.3999999999967,290.65487593924365,0
188,1226.9999999999966,233.77488600478148,0
189,1228.7999999999963,633.5719935983564,2
190,1230.599999999996,460.0370822371925,1
191,1249.1999999999932,305.44106296448905,1
192,1249.7999999999931,298.92896557042,0
193,1253.3999999999926,159.92815986549527,1
194,1261.1999999999914,121.35923905543746,0
195,1268.3999999999903,107.45610516301724,0
196,1272.5999999999897,117.60497920446892,0
197,1283.999999999988,406.86819277712016,1
198,1283.999999999988,344.8165188844839,1
199,1288.7999999999872,238.62250057555815,0
200,1292.3999999999867,218.90749484056346,2
201,1296.599999999986,186.71594914098517,0
202,1302.5999999999851,84.47294863014957,0
203,1304.9999999999848,316.6910644305883,1
204,1313.3999999999835,425.1694260751676,2
205,1324.7999999999818,255.24666492402935,0
206,1330.199999999981,80.29089810996862,0
207,1331.9999999999807,249.546843854994,2
208,1331.9999999999807,250.54523483698767,1
209,1332.5999999999806,120.1086231232822,1
210,1339.7999999999795,154.5067744788179,0
211,1341.5999999999792,215.7838671423757,3
212,1348.7999999999781,295.40481042419515,1
213,1366.1999999999755,86.7626102447903,0
214,1368.5999999999751,296.88450497078395,1
215,1378.7999999999736,328.7379379137598,2
216,1384.7999999999727,91.65249700432082,0
217,1387.1999999999723,167.67059650501602,0
218,1399.7999999999704,460.73899589136965,4
219,1417.7999999999677,736.1976882838358,3
220,1426.7999999999663,148.40782771811223,0
221,1436.3999999999648,253.9377807548317,0
222,1438.1999999999646,539.6884051174409,2
223,1457.9999999999616,81.85502207682867,0
224,1476.5999999999588,289.19401845245045,0
225,1503.5999999999547,123.30278167459716,0
226,1505.3999999999544,277.48967752330844,1
227,1508.399999999954,158.41471683236688,0
228,1511.3999999999535,333.6491755875837,1
229,1516.1999999999528,261.04865248455513,3
230,1518.5999999999524,252.33421828946638,1
231,1529.3999999999508,86.01103749541727,0
232,1549.1999999999477,238.32102830779354,0
233,1561.199999999946,137.0497974188835,2
234,1565.3999999999453,245.21787845870028,0
235,1565.9999999999452,200.4436411408962,1
236,1570.1999999999446,294.49902383549136,0
237,1570.1999999999446,231.80664237132032,1
238,1575.5999999999437,282.68210053919836,0
239,1598.3999999999403,279.6792459455572,0
240,1602.5999999999397,588.697938826945,2
241,1604.9999999999393,388.0398484490603,0
242,1607.9999999999388,212.67213746229214,1
243,1622.9999999999366,414.4177908016078,1
244,1623.5999999999365,366.5364573506308,1
245,1643.3999999999335,109.63932248427054,1
246,1687.7999999999267,389.7575559109556,1
247,1705.199999999924,18.301356133965186,0
248,1713.5999999999228,149.63044927322852,2
249,1717.1999999999223,151.55018043782087,0
250,1721.9999999999216,530.2541107429249,2
251,1741.7999999999186,59.179987259606975,0
252,1747.7999999999176,149.4194371237278,2
253,1751.999999999917,87.37751292499263,0
254,1753.1999999999168,206.46860540782922,1
255,1753.7999999999167,42.55794536837723,0
256,1754.9999999999166,95.3067616304557,0
257,1756.1999999999164,51.92538926977784,0
258,1760.3999999999157,214.60059525712018,1
259,1765.199999999915,288.9406053084017,4
260,1769.3999999999144,237.36605315819668,1
261,1774.1999999999136,207.39708325058405,1
262,1795.7999999999104,225.6677887478843,2
263,1811.399999999908,78.25884862908168,0
264,1820.9999999999065,170.80920271966238,1
265,1828.1999999999055,329.23158753405596,1
266,1850.999999999902,482.71671746159046,2
267,1882.1999999998973,171.28033927580918,1
268,1899.5999999998946,232.37107390074027,1
269,1900.1999999998945,415.3371955680554,2
270,1904.399999999894,292.38714995431997,0
271,1915.7999999998922,361.4042658403035,5
272,1915.7999999998922,11.246745480953983,0
273,1916.999999999892,126.49102584887743,1
274,1922.999999999891,227.52586445382968,1
275,1924.199999999891,277.27986766401796,2
276,1950.599999999887,170.0410526070549,0
