,time,delay,route_replannings
0,3.6000000000000005,350.73806171762124,4
1,8.999999999999998,960.313947504509,15
2,18.6,853.1750716115555,12
3,22.20000000000001,966.7211738519755,16
4,27.600000000000023,198.39741020993708,8
5,28.200000000000024,842.8489073982425,12
6,31.20000000000003,1172.0678870190682,14
7,42.60000000000006,507.54334964315024,7
8,42.60000000000006,46.942926300430685,0
9,48.60000000000007,416.7966704285038,6
10,49.200000000000074,532.9924782707503,15
11,58.8000000000001,48.58215610144782,0
12,72.00000000000003,539.0366581652718,13
13,73.80000000000001,455.7368486196152,10
14,79.19999999999996,336.11808902120197,6
15,88.19999999999987,788.8850740509656,16
16,94.79999999999981,912.2858924862494,7
17,98.39999999999978,215.99491522035999,2
18,100.19999999999976,632.874709770541,12
19,114.59999999999962,1333.4895047629332,14
20,119.99999999999957,377.1890569616601,14
21,131.99999999999946,107.65747396155751,0
22,133.19999999999945,815.3581855884147,17
23,137.9999999999994,118.6472455424987,2
24,139.1999999999994,1687.203184162519,16
25,153.59999999999926,106.21078340119885,2
26,157.19999999999922,530.3033828783042,5
27,165.59999999999914,254.922423481429,2
28,166.79999999999913,478.6685431503396,7
29,167.39999999999912,175.5583845050328,5
30,168.5999999999991,598.9337889050435,12
31,169.7999999999991,219.21009449008486,1
32,170.3999999999991,222.97489003832646,2
33,170.3999999999991,63.72795251458274,3
34,172.19999999999908,675.8767609007213,11
35,173.39999999999907,227.09008216397706,5
36,181.799999999999,583.7402643992028,16
37,184.79999999999896,81.23006005516365,0
38,190.7999999999989,751.556028549092,13
39,197.39999999999884,1459.626540711115,18
40,200.3999999999988,1058.9848516171041,10
41,205.79999999999876,194.78886235215674,6
42,209.39999999999873,394.8807230323403,6
43,209.39999999999873,188.85996058668778,3
44,221.9999999999986,496.39142746025306,11
45,230.39999999999853,307.21301400988773,7
46,233.9999999999985,317.2779300301547,3
47,238.79999999999845,242.444818418331,3
48,240.59999999999843,452.9052855530197,4
49,246.59999999999837,1025.4151208674862,12
50,247.79999999999836,554.7481695169562,12
51,248.39999999999836,431.5016454093032,4
52,248.99999999999835,209.68880696514873,10
53,259.7999999999984,847.8842989452723,12
54,265.1999999999986,347.4999374754886,5
55,266.9999999999987,40.581739441036746,0
56,268.19999999999874,711.0090903185604,3
57,270.59999999999883,520.175096248386,9
58,281.99999999999926,195.0654885062327,5
59,302.40000000000003,948.7397869860446,13
60,307.2000000000002,1430.7090688144099,11
61,316.20000000000056,50.42397255452198,1
62,320.4000000000007,302.12291504635266,6
63,324.00000000000085,364.30330806511,4
64,326.40000000000094,151.17942440985425,3
65,333.6000000000012,288.1696367754774,9
66,337.20000000000135,259.71588524484423,4
67,346.8000000000017,450.95660362382796,4
68,351.6000000000019,633.9927641309866,14
69,355.20000000000203,246.9472076304777,5
70,355.80000000000206,508.62881463395104,6
71,358.80000000000217,1066.2699268920742,13
72,358.80000000000217,170.07737718894697,5
