,time,delay,route_replannings
0,4.200000000000001,1348.9366937414159,32
1,4.800000000000001,350.7086112038131,11
2,6.6,88.3557669912984,4
3,16.799999999999997,417.413336718607,10
4,18.6,267.0481368966176,8
5,22.20000000000001,299.2139063015756,8
6,28.800000000000026,1201.8962363995652,17
7,28.800000000000026,859.6730468410159,12
8,33.000000000000036,54.055277298904144,0
9,34.20000000000004,585.1403004049201,17
10,41.400000000000055,763.7502000176626,19
11,46.20000000000007,741.7506901526714,10
12,54.000000000000085,849.8214769563463,12
13,62.400000000000105,1126.4383560476856,23
14,63.60000000000011,445.0964804647026,4
15,65.40000000000009,430.0001417765921,5
16,67.20000000000007,601.9215565340637,10
17,70.80000000000004,1095.9672517931367,16
18,72.00000000000003,3452.258154322355,67
19,77.39999999999998,1535.6777451719329,22
20,82.19999999999993,228.95515844494244,6
21,88.19999999999987,1366.8647720094993,19
22,91.19999999999985,1651.7591085894665,19
23,91.19999999999985,874.9071185914318,24
24,101.39999999999975,645.158686373951,21
25,108.59999999999968,829.3378278634221,12
26,112.19999999999965,10.976364149389049,0
27,118.79999999999959,2077.482722941555,31
28,126.59999999999951,1780.4681810661764,28
29,127.1999999999995,1969.9399542500282,32
30,130.19999999999948,787.5915490496716,20
31,130.79999999999947,1057.3658200387154,17
32,140.99999999999937,401.1312980056862,3
33,154.19999999999925,1328.2306890631082,12
34,154.79999999999924,1772.260148236163,35
35,158.9999999999992,457.9456217031669,11
36,161.99999999999918,879.0913323125761,15
37,170.3999999999991,1213.7137439603214,24
38,179.999999999999,737.7923277843316,17
39,197.39999999999884,751.8470855855446,9
40,199.19999999999882,901.9214772461413,20
41,211.7999999999987,1355.0082980169618,28
42,219.59999999999863,789.4656947838907,12
43,233.3999999999985,1612.7152556202989,17
44,233.3999999999985,1262.5214642896526,19
45,238.79999999999845,529.4594752222478,11
46,245.99999999999838,672.5931940495323,17
47,251.39999999999833,41.027860827961945,4
48,264.5999999999986,1162.2384771643428,23
49,266.39999999999867,236.9309722009282,9
50,268.19999999999874,419.9165096232813,10
51,272.9999999999989,470.5592116299794,9
52,295.7999999999998,762.377570411227,12
53,297.59999999999985,1113.0384119143969,18
54,323.40000000000083,1122.2019296534945,23
55,328.80000000000103,1915.364458780553,32
56,329.40000000000106,570.1892714661703,14
57,331.80000000000115,264.5694245787598,7
58,332.40000000000117,715.9331330408236,8
59,333.6000000000012,56.0881331722285,1
60,342.60000000000156,1151.927478863914,19
61,348.00000000000176,101.84731729336022,4
62,358.20000000000215,2712.6778385941275,65
63,361.8000000000023,767.4960584137327,14
64,363.60000000000235,457.34396292210806,7
65,364.2000000000024,1077.1693760111852,16
66,364.8000000000024,566.435669972312,20
67,366.60000000000247,3585.0878737427315,67
68,369.00000000000256,860.9983325084881,9
69,381.000000000003,426.96478588161705,7
70,384.0000000000031,1275.4446725443931,26
71,396.0000000000036,480.8962384501703,12
72,421.80000000000456,706.7304130087979,5
73,426.0000000000047,332.0662720709728,6
74,426.0000000000047,244.45917578868222,9
75,434.40000000000504,483.4782080203673,7
76,435.6000000000051,733.6148550346402,10
77,465.6000000000062,553.6632827858064,10
78,475.8000000000066,716.9352223354327,11
79,485.40000000000697,1757.184281179991,21
80,487.20000000000704,1115.7096393793472,15
81,500.40000000000754,725.4838750772257,13
82,501.00000000000756,1013.2112630759093,15
83,502.2000000000076,413.80711779094185,10
84,503.40000000000765,692.9271227019874,12
85,506.40000000000776,701.7339595152781,21
86,511.20000000000795,547.0119593143231,11
87,516.6000000000081,207.77096641903256,5
88,520.2000000000082,1152.9473686623248,21
89,525.6000000000084,1119.7740642488207,24
90,535.2000000000088,273.65827510553333,8
91,539.400000000009,701.2911623575174,24
92,545.4000000000092,259.05390246090053,3
93,549.6000000000093,899.8920681053405,11
94,552.0000000000094,183.2055053852618,7
95,557.4000000000096,703.6691588907242,7
96,558.6000000000097,1055.4422562171003,18
97,562.8000000000098,456.46064661587803,3
98,574.2000000000103,675.9540422940956,12
99,587.4000000000108,401.7336608231156,11
100,591.0000000000109,943.8190460249738,10
101,600.6000000000113,282.7716912072916,9
102,602.4000000000113,118.4049331812746,0
103,621.6000000000121,124.24868001675361,6
104,622.2000000000121,928.76485915088,16
105,625.8000000000122,418.65329851100114,13
106,631.8000000000125,242.2100697940204,4
107,648.0000000000131,858.8796317745787,13
108,651.6000000000132,1383.9579349818077,19
109,652.8000000000133,1286.0196004220595,18
110,656.4000000000134,618.6734119173962,15
111,662.4000000000136,983.022857266745,17
112,666.0000000000138,433.84768370568355,12
113,667.2000000000138,1143.2760074001385,22
114,669.6000000000139,235.66731198398608,7
115,679.2000000000143,624.1418273359144,15
116,683.4000000000144,71.68422816870745,1
117,688.8000000000146,1038.2484374312737,13
118,704.4000000000152,672.2880870306193,13
119,707.4000000000153,1421.1491177604858,28
120,708.0000000000153,1453.0288066854187,22
121,709.2000000000154,268.46661957055545,6
122,712.8000000000155,161.91708677967551,3
123,732.6000000000163,1328.950564854181,29
124,741.0000000000166,302.7386790865757,5
125,745.2000000000168,1662.2533947992956,30
126,745.8000000000168,1373.2054288552847,26
127,751.200000000017,672.2656413021472,13
128,765.0000000000175,2316.881009698042,30
129,771.0000000000177,241.1529011027265,9
130,772.2000000000178,750.5765288427939,13
131,794.4000000000186,334.62842815434846,5
132,799.8000000000188,1390.3337138575534,14
133,804.000000000019,616.6526265336718,13
134,808.8000000000192,316.38930653566155,9
135,816.6000000000195,1034.9481532560737,15
136,816.6000000000195,278.7709509258036,2
137,817.2000000000195,494.961043731725,10
138,823.2000000000197,853.8821968597689,23
139,828.6000000000199,278.5405769080337,9
140,833.4000000000201,671.2164938473564,7
141,835.2000000000202,231.63724220040612,2
142,844.8000000000205,1689.5323571865629,19
143,851.4000000000208,45.666386981263166,0
144,853.2000000000209,910.4332918148056,15
145,860.4000000000211,958.3245827517026,18
146,861.6000000000212,820.1670436645497,9
147,871.8000000000216,220.59323938051156,3
148,874.8000000000217,986.553318030451,19
149,877.2000000000218,1531.0544992668547,20
150,878.4000000000218,1020.6800473139535,18
151,879.0000000000218,889.8410269366362,12
152,883.800000000022,479.7955858838539,11
153,883.800000000022,33.83887891056434,1
154,886.2000000000221,784.6296559872496,20
155,888.6000000000222,321.33244065740075,9
156,894.6000000000224,325.4289849421282,13
157,907.8000000000229,1175.0254026683865,19
158,908.4000000000229,1026.778376881199,26
159,908.4000000000229,748.2154440496962,20
160,910.200000000023,175.49118293321428,4
161,912.6000000000231,1521.000157184387,16
162,931.2000000000238,700.741342747962,17
163,936.600000000024,906.6209125377587,14
164,936.600000000024,760.3756218611752,19
165,938.4000000000241,1262.1615986478353,23
166,946.2000000000244,83.5579574620572,2
167,950.4000000000245,822.3135725261077,17
168,979.2000000000256,908.6990212090107,19
169,980.4000000000257,1155.7295085670353,26
170,988.200000000026,823.7521856409844,11
171,990.6000000000261,1896.8040675523675,28
172,1000.2000000000264,671.727410473087,10
173,1008.0000000000267,692.5779741699835,16
174,1008.6000000000267,1094.340601961705,15
175,1010.4000000000268,390.45852377119587,17
176,1023.0000000000273,859.8802249190593,17
177,1039.800000000025,1551.424662501681,22
178,1061.4000000000217,1158.9346466539503,13
179,1065.600000000021,516.1643302477102,10
180,1068.0000000000207,1536.4031614209234,24
181,1081.2000000000187,191.29760299249634,8
182,1088.4000000000176,454.59431827333725,6
183,1096.2000000000164,101.09080770930053,3
184,1104.6000000000151,1514.566002980927,19
185,1105.200000000015,451.3528400697562,11
186,1106.4000000000149,638.2464698398752,24
187,1119.000000000013,866.0076032860086,17
188,1119.6000000000129,492.9870221178285,23
189,1126.2000000000119,2439.7306016315965,36
190,1137.6000000000101,1811.4047597533172,25
191,1147.8000000000086,176.545502872303,5
192,1162.8000000000063,580.3100924662713,14
193,1163.4000000000062,936.5871397282459,18
194,1170.6000000000051,1103.379433225482,15
195,1190.4000000000021,545.9237207120144,11
196,1192.8000000000018,317.94052292206186,8
197,1194.6000000000015,501.10140328019037,9
198,1202.4000000000003,1152.50521170618,18
199,1204.2,500.065538088928,7
200,1213.1999999999987,2374.650887817662,32
201,1220.9999999999975,1369.2045193149424,27
202,1221.5999999999974,909.7186242427124,13
203,1225.7999999999968,244.9796466184066,6
204,1231.7999999999959,767.7254526625628,15
205,1238.3999999999949,68.51565123593835,0
206,1240.7999999999945,604.4196033431133,13
207,1253.3999999999926,2829.864116033243,54
208,1259.9999999999916,395.4877796587927,4
209,1267.1999999999905,79.55535971701906,1
210,1292.9999999999866,2563.8460258005316,35
211,1295.9999999999861,742.8639563235624,11
212,1303.199999999985,1097.8866335525804,15
213,1308.5999999999842,733.652545476338,15
214,1309.799999999984,189.72189117890974,2
215,1316.999999999983,1416.1308721058729,25
216,1317.5999999999829,126.74024786078868,4
217,1319.9999999999825,704.7383402184247,13
218,1324.1999999999819,1342.4235796776125,21
219,1328.9999999999811,758.8549223462933,10
220,1336.19999999998,1190.432267336601,35
221,1336.19999999998,1010.3060655615112,16
222,1338.5999999999797,329.3755724545915,5
223,1352.3999999999776,1655.2865397715393,22
224,1352.3999999999776,324.57853598572984,9
225,1354.1999999999773,383.0924488393773,14
226,1355.3999999999771,607.5772672395825,15
227,1367.3999999999753,133.22773320183782,7
228,1378.1999999999737,106.53964537279933,2
229,1381.1999999999732,1029.8906366085776,16
230,1382.399999999973,1529.5984949371818,24
231,1396.199999999971,850.79413447201,13
232,1397.3999999999708,538.2694947033629,14
233,1408.1999999999691,908.7620455644525,22
